副本产品博文2
文件来源,标题,作者,UID,MID,内容,链接,发博时间,用户类型,博文类型,互动,粉丝数,是否敏感,场景,
成衣_巴黎世家_冬季23系列,"冬季23系列广告大片
由Isabelle，Khadim，Aki与Litay演绎
前往品牌官网了解更多 
#巴黎世家##balenciaga##巴黎世家冬季23系列# ??",Balenciaga,2551034310,4940164267770446,"冬季23系列广告大片
由Isabelle，Khadim，Aki与Litay演绎
前往品牌官网了解更多 
#巴黎世家##balenciaga##巴黎世家冬季23系列# ??",http://weibo.com/2551034310/NgQR4wBrM,2023-08-29 20:00:08,蓝V,原创,41,309930,正面,官宣代言,
成衣_巴黎世家_冬季23系列,"Balenciaga推出全新Monaco包袋，
以柔软皮革打造细腻触感与多维风格。
折叠包身设计，呈现巧妙的翻盖结构，
搭配醒目BB logo品牌标识，打造多样造型与搭配。 

带来不同包面剪裁、尺寸与皮质，
配合做旧金属配件，有黑白两色可供选择，
现已于品牌官网及线下门店发售。 
#巴黎世家# #balenciaga# #巴黎世家冬季23系列# #巴黎世家Monaco包#",Balenciaga,2551034310,4941252153317032,"Balenciaga推出全新Monaco包袋，
以柔软皮革打造细腻触感与多维风格。
折叠包身设计，呈现巧妙的翻盖结构，
搭配醒目BB logo品牌标识，打造多样造型与搭配。 

带来不同包面剪裁、尺寸与皮质，
配合做旧金属配件，有黑白两色可供选择，
现已于品牌官网及线下门店发售。 
#巴黎世家# #balenciaga# #巴黎世家冬季23系列# #巴黎世家Monaco包#",http://weibo.com/2551034310/Nhj9JdUUw,2023-09-01 20:03:00,蓝V,原创,39,309930,正面,新品发布,
成衣_巴黎世家_冬季23系列,"#杨丞琳[超话]# [照相机] #杨丞琳出发巴黎时装周# 
【@楊丞琳 IG限動 / rainie77】

@Balenciaga × Rainie Yang 
冬季23系列发布秀
3月5日 北京时间 20:00",杨丞琳资讯,6882248556,4875749566185818,"#杨丞琳[超话]# [照相机] #杨丞琳出发巴黎时装周# 
【@楊丞琳 IG限動 / rainie77】

@Balenciaga × Rainie Yang 
冬季23系列发布秀
3月5日 北京时间 20:00",http://weibo.com/6882248556/MvMAIpXdg,2023-03-05 01:59:06,蓝V,原创,36,71059,正面,线下活动,
成衣_巴黎世家_冬季23系列,"#Balenciaga冬季23系列发布秀#
3月5日北京时间20:00，敬请期待！

锁定官方微博直播及品牌官网",Balenciaga,2551034310,4875176027883865,"#Balenciaga冬季23系列发布秀#
3月5日北京时间20:00，敬请期待！

锁定官方微博直播及品牌官网",http://weibo.com/2551034310/MvxFEx4X7,2023-03-03 12:00:04,蓝V,原创,35,309930,正面,邀约观赏,
成衣_巴黎世家_冬季23系列,"冬季23系列，Le Cagole Carry All 手袋
现已于品牌官网及线下门店发售 
#巴黎世家# #balenciaga# #巴黎世家冬季23系列# #巴黎世家LeCagole#",Balenciaga,2551034310,4945265792386779,"冬季23系列，Le Cagole Carry All 手袋
现已于品牌官网及线下门店发售 
#巴黎世家# #balenciaga# #巴黎世家冬季23系列# #巴黎世家LeCagole#",http://weibo.com/2551034310/NiZzla0Ur,2023-09-12 21:51:46,蓝V,原创,34,309930,正面,新品发布,
成衣_巴黎世家_冬季23系列,"Balenciaga Monaco包袋，首次亮相于冬季23系列发布秀，柔软皮革材质搭配做旧金色或银色BB标识金属配件，打造细腻触感与多维风格。

现已于品牌官网及线下门店发售 

#巴黎世家##balenciaga##巴黎世家冬季23系列##巴黎世家Monaco包# ??",Balenciaga,2551034310,4971336310199397,"Balenciaga Monaco包袋，首次亮相于冬季23系列发布秀，柔软皮革材质搭配做旧金色或银色BB标识金属配件，打造细腻触感与多维风格。

现已于品牌官网及线下门店发售 

#巴黎世家##balenciaga##巴黎世家冬季23系列##巴黎世家Monaco包# ??",http://weibo.com/2551034310/NtVMz0PS5,2023-11-23 20:26:42,蓝V,原创,33,309930,正面,新品发布,
成衣_巴黎世家_冬季23系列,"#Balenciaga冬季23系列发布秀#
将在3月5日北京时间 20:00于官方微博及品牌官网同步直播

诚邀您一同观赏  ??",Balenciaga,2551034310,4875674311722777,"#Balenciaga冬季23系列发布秀#
将在3月5日北京时间 20:00于官方微博及品牌官网同步直播

诚邀您一同观赏  ??",http://weibo.com/2551034310/MvKDl7eaJ,2023-03-04 21:00:04,蓝V,原创,32,309930,正面,邀约观赏,
成衣_巴黎世家_冬季23系列,"冬季23系列，Biker长靴
采用牛皮革和橡胶混合材质，
打造特殊做旧效果。

现已于品牌官网及线下门店发售 

#巴黎世家# #balenciaga# #巴黎世家冬季23系列#",Balenciaga,2551034310,4965547748624094,"冬季23系列，Biker长靴
采用牛皮革和橡胶混合材质，
打造特殊做旧效果。

现已于品牌官网及线下门店发售 

#巴黎世家# #balenciaga# #巴黎世家冬季23系列#",http://weibo.com/2551034310/NrvcaAbwi,2023-11-07 21:05:01,蓝V,原创,31,309930,正面,新品发布,
成衣_巴黎世家_冬季23系列,"Isabelle 身着Balenciaga冬季23 系列 Look 51 造型出席第76届戛纳电影节。
#戛纳电影节#",Balenciaga,2551034310,4903968902223719,"Isabelle 身着Balenciaga冬季23 系列 Look 51 造型出席第76届戛纳电影节。
#戛纳电影节#",http://weibo.com/2551034310/N1Ffs9kur,2023-05-21 22:52:40,蓝V,原创,29,309930,正面,线下活动,
成衣_巴黎世家_冬季23系列,"朱婧汐身穿Balenciaga冬季23系列中第33套造型，亮相智族GQ MOTY年度人物盛典。

#巴黎世家冬季23系列#  #巴黎世家时尚圈# ??",Balenciaga,2551034310,4979996701755433,"朱婧汐身穿Balenciaga冬季23系列中第33套造型，亮相智族GQ MOTY年度人物盛典。

#巴黎世家冬季23系列#  #巴黎世家时尚圈# ??",http://weibo.com/2551034310/Nxz4W7mFr,2023-12-17 18:00:00,蓝V,原创,26,309930,正面,明星穿搭,
成衣_巴黎世家_冬季23系列,#ELLE带你看时装周[超话]# Balenciaga 冬季23系列发布秀于巴黎亮相，本季创意总监Demna 决定将Balenciaga流行文化引领者的身份暂置一旁，找回了制衣的初心，也重拾起古老时装屋的工匠精神。精良剪裁的西装与颠倒的解构手法巧妙衔接、布满刀褶的花卉衣裙与圆肩晚装礼裙丰富了先锋女性的衣橱选择；而汲取自越野赛车的塑身衣套装与Biker Boots则是Demna对青年文化的独特审美趣味。当娱乐化的时尚表达不再占据着时装屋的重心，回归本源的Demna也终于完成了与创始人Cristóbal Balenciaga真诚的跨世纪对话。#大秀直击##巴黎时装周#,ELLE,1273610165,4876685570214565,#ELLE带你看时装周[超话]# Balenciaga 冬季23系列发布秀于巴黎亮相，本季创意总监Demna 决定将Balenciaga流行文化引领者的身份暂置一旁，找回了制衣的初心，也重拾起古老时装屋的工匠精神。精良剪裁的西装与颠倒的解构手法巧妙衔接、布满刀褶的花卉衣裙与圆肩晚装礼裙丰富了先锋女性的衣橱选择；而汲取自越野赛车的塑身衣套装与Biker Boots则是Demna对青年文化的独特审美趣味。当娱乐化的时尚表达不再占据着时装屋的重心，回归本源的Demna也终于完成了与创始人Cristóbal Balenciaga真诚的跨世纪对话。#大秀直击##巴黎时装周#,http://weibo.com/1273610165/MwaWp0TOJ,2023-03-07 15:58:27,蓝V,原创,25,13248474,正面,明星穿搭,
成衣_巴黎世家_冬季23系列,"#大秀直击# 

巴黎卢浮宫 —— 《T》中文版从现场发回报道。

先说一个结论：Demna 通过「制衣」寻回了自己内心的秩序。Balenciaga 冬季 23 系列是一次关于服装剪裁、面料和廓形的纯粹展示。剪裁利落的大廓形西装挂在模特身上，印花丝绸衬衣的袖子长及半裙裙裾，男士夹克和运动衫的后肩处再一次彰显了品牌对廓形的掌控力。这一次的回归更像是 Demna 个人作品的回归，随后的市场反馈也将是对他的真正检验。",TMagazineChina,5769294690,4877796452603811,"#大秀直击# 

巴黎卢浮宫 —— 《T》中文版从现场发回报道。

先说一个结论：Demna 通过「制衣」寻回了自己内心的秩序。Balenciaga 冬季 23 系列是一次关于服装剪裁、面料和廓形的纯粹展示。剪裁利落的大廓形西装挂在模特身上，印花丝绸衬衣的袖子长及半裙裙裾，男士夹克和运动衫的后肩处再一次彰显了品牌对廓形的掌控力。这一次的回归更像是 Demna 个人作品的回归，随后的市场反馈也将是对他的真正检验。",http://weibo.com/5769294690/MwDQ9aVmX,2023-03-10 17:32:43,蓝V,原创,24,2747169,正面,理念传递,
成衣_巴黎世家_冬季23系列,#ppkritt[超话]#balenciaga 23冬季系列[打call]猪猪宝穿的好可爱，这一波属实买家秀稳赢[鼓掌][鼓掌][鼓掌] ??,小猪猪贩卖机,7842104885,4918232118460465,#ppkritt[超话]#balenciaga 23冬季系列[打call]猪猪宝穿的好可爱，这一波属实买家秀稳赢[鼓掌][鼓掌][鼓掌] ??,http://weibo.com/7842104885/N7EiDzuX7,2023-06-30 07:29:35,普通,原创,23,595,正面,日常搭配,
成衣_巴黎世家_冬季23系列,@吴牧野WMY 身穿Balenciaga 冬季23系列亮相巴黎世家夏季24发布大秀，黑色皮革解构式拉链夹克搭配牛仔双膝长裤，在原本的裤腿上缝制悬挂着另一条长裤，富有流动感的造型时尚氛围感拉满。#吴牧野裤子上还有一条裤子##吴牧野全黑流动性造型# ??,微博时尚,2452933723,4952292543956318,@吴牧野WMY 身穿Balenciaga 冬季23系列亮相巴黎世家夏季24发布大秀，黑色皮革解构式拉链夹克搭配牛仔双膝长裤，在原本的裤腿上缝制悬挂着另一条长裤，富有流动感的造型时尚氛围感拉满。#吴牧野裤子上还有一条裤子##吴牧野全黑流动性造型# ??,http://weibo.com/2452933723/NlWmOgBdA,2023-10-02 07:13:34,蓝V,原创,19,7810402,正面,明星穿搭,
成衣_巴黎世家_冬季23系列,"Vittoria 身着Balenciaga 冬季23系列 Look 50 造型出席第76届戛纳电影节。
#戛纳电影节#",Balenciaga,2551034310,4904663546333244,"Vittoria 身着Balenciaga 冬季23系列 Look 50 造型出席第76届戛纳电影节。
#戛纳电影节#",http://weibo.com/2551034310/N1XjQqzz6,2023-05-23 20:52:56,蓝V,原创,16,309930,正面,明星穿搭,
成衣_巴黎世家_冬季23系列,"Salma 身着Balenciaga 冬季23系列定制礼服出席第76届戛纳电影节。
#戛纳电影节#",Balenciaga,2551034310,4904668259421116,"Salma 身着Balenciaga 冬季23系列定制礼服出席第76届戛纳电影节。
#戛纳电影节#",http://weibo.com/2551034310/N1XrrDwRu,2023-05-23 21:11:40,蓝V,原创,16,309930,正面,明星穿搭,
成衣_巴黎世家_冬季23系列,"Naomi 身着Balenciaga 冬季23系列 Look 23造型出席第76届戛纳电影节。
#戛纳电影节#",Balenciaga,2551034310,4904664166043150,"Naomi 身着Balenciaga 冬季23系列 Look 23造型出席第76届戛纳电影节。
#戛纳电影节#",http://weibo.com/2551034310/N1XkQpm6a,2023-05-23 20:55:24,蓝V,原创,14,309930,正面,明星穿搭,
成衣_巴黎世家_冬季23系列,#周翊然[超话]# 周翊然GQ造型来了，身穿巴黎世家冬季23第12套造型，四个裤腿时尚前卫，第二套身穿Gucci 2024春夏系列整个人笔挺正直，妥妥的贵族公子的感觉。红色西装穿在他身上简直绝了。 ? ?#被周翊然装到了##周翊然四个裤腿#   ??,一碗小米周Tz,5672957039,4977068508972892,#周翊然[超话]# 周翊然GQ造型来了，身穿巴黎世家冬季23第12套造型，四个裤腿时尚前卫，第二套身穿Gucci 2024春夏系列整个人笔挺正直，妥妥的贵族公子的感觉。红色西装穿在他身上简直绝了。 ? ?#被周翊然装到了##周翊然四个裤腿#   ??,http://weibo.com/5672957039/NwkU2BEg4,2023-12-09 16:04:25,普通,原创,12,201,正面,明星穿搭,
成衣_巴黎世家_冬季23系列,"#杨丞琳[超话]#  ??#杨丞琳巴黎时装周# 
@楊丞琳 在巴黎时装周Balenciaga 秋冬女装秀咯
杨丞琳Rainie Yang X @Balenciaga 
Balenciaga冬季23系列发布秀将在3月5日时间20:00进行直播 
（cittabellamalaysia） 
#杨丞琳巴黎时装周生图#",杨丞琳吧官方微博,1764299302,4876009608060480,"#杨丞琳[超话]#  ??#杨丞琳巴黎时装周# 
@楊丞琳 在巴黎时装周Balenciaga 秋冬女装秀咯
杨丞琳Rainie Yang X @Balenciaga 
Balenciaga冬季23系列发布秀将在3月5日时间20:00进行直播 
（cittabellamalaysia） 
#杨丞琳巴黎时装周生图#",http://weibo.com/1764299302/MvTm8xOTK,2023-03-05 19:12:25,蓝V,原创,12,179221,正面,明星穿搭,
成衣_巴黎世家_冬季23系列,【Balenciaga 正式宣布 PP Krit Amnuaydechkorn 与 Isabelle Huppert 出任最新品牌大使】PP Krit Amnuaydechkorn 是一位屡获殊荣的泰国演员、歌手和模特。曾出席过 Balenciaga 最新一季成衣发表和高级订制系列发布秀，未来还将和品牌开展更多的项目合作。Isabelle Huppert 为法国国宝级影后，参演过 130 余部电影和电视剧作品，保持着影片入围戛纳电影节官方竞赛单元次数最多的女演员记录。她还在多部舞台剧中担任过主角，荣获过 100 多次殊荣与 11 座重要奖项。她在 2021 年 7 月首次与 Balenciaga 结缘，随后便成为品牌挚友，多次参与品牌的广告形象拍摄、时装发布秀和高级订制系列秀发表。在不久前品牌释出的冬季 23 系列广告大片中，她通过即兴表演，精彩地诠释了全新系列造型。#HB时装# (Credit: Balenciaga),HYPEBEAST中文版,2067301197,4929938941287781,【Balenciaga 正式宣布 PP Krit Amnuaydechkorn 与 Isabelle Huppert 出任最新品牌大使】PP Krit Amnuaydechkorn 是一位屡获殊荣的泰国演员、歌手和模特。曾出席过 Balenciaga 最新一季成衣发表和高级订制系列发布秀，未来还将和品牌开展更多的项目合作。Isabelle Huppert 为法国国宝级影后，参演过 130 余部电影和电视剧作品，保持着影片入围戛纳电影节官方竞赛单元次数最多的女演员记录。她还在多部舞台剧中担任过主角，荣获过 100 多次殊荣与 11 座重要奖项。她在 2021 年 7 月首次与 Balenciaga 结缘，随后便成为品牌挚友，多次参与品牌的广告形象拍摄、时装发布秀和高级订制系列秀发表。在不久前品牌释出的冬季 23 系列广告大片中，她通过即兴表演，精彩地诠释了全新系列造型。#HB时装# (Credit: Balenciaga),http://weibo.com/2067301197/NcyQC5p0F,2023-08-01 14:48:20,蓝V,原创,12,2537789,正面,明星穿搭,
成衣_巴黎世家_冬季23系列,"#NYLONRADAR# 这场秀，证明了 Demna 回归初衷的决心。

「我回来做夹克了，这就是这所时尚屋的起点，也是我作为设计师的起点」。Balenciaga冬季23系列里， Demna 正在追本溯源，将时装之美带回当下。整个系列在一处极简主义风格的空间内发布，而设计则通过解构重塑，实验先锋性的混搭风呈现。 ???
#大秀直击##时髦青年抱成一团#",NYLON_CHINA,6298663816,4876417168578723,"#NYLONRADAR# 这场秀，证明了 Demna 回归初衷的决心。

「我回来做夹克了，这就是这所时尚屋的起点，也是我作为设计师的起点」。Balenciaga冬季23系列里， Demna 正在追本溯源，将时装之美带回当下。整个系列在一处极简主义风格的空间内发布，而设计则通过解构重塑，实验先锋性的混搭风呈现。 ???
#大秀直击##时髦青年抱成一团#",http://weibo.com/6298663816/Mw3XuzZIv,2023-03-06 22:11:55,蓝V,原创,11,2456802,正面,理念传递,
